,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
17269,11-161,2019-06-11,2,2,2,2,2,10.0,546.0,5.0,19,18,10
17294,11-161,2019-06-11,2,2,10,10,2,26.0,546.0,5.0,19,18,10
17318,11-161,2019-06-11,18,2,8,2,10,40.0,546.0,5.0,19,18,10
17342,11-161,2019-06-11,10,6,6,16,4,42.0,546.0,5.0,19,18,10
17366,11-161,2019-06-11,4,6,10,26,10,56.0,546.0,5.0,19,18,10
17390,11-161,2019-06-11,2,14,10,24,2,52.0,546.0,5.0,19,18,10
17414,11-161,2019-06-11,6,20,16,24,2,68.0,546.0,5.0,19,18,10
17438,11-161,2019-06-11,2,20,16,24,2,64.0,546.0,5.0,19,18,10
17462,11-161,2019-06-11,10,6,8,24,2,50.0,546.0,5.0,19,18,10
17486,11-161,2019-06-11,2,20,16,0,0,38.0,546.0,5.0,19,18,10
20587,11-161,2019-10-29,6,6,6,6,6,30.0,958.0,62.0,19,13,5
20615,11-161,2019-10-29,2,2,2,2,2,10.0,958.0,62.0,19,13,5
20643,11-161,2019-10-29,2,2,2,2,2,10.0,958.0,62.0,19,13,5
20671,11-161,2019-10-29,4,2,2,4,4,16.0,958.0,62.0,19,13,5
20699,11-161,2019-10-29,6,4,2,4,4,20.0,958.0,62.0,19,13,5
20727,11-161,2019-10-29,8,6,2,8,6,30.0,958.0,62.0,19,13,5
20755,11-161,2019-10-29,10,10,4,10,6,40.0,958.0,62.0,19,13,5
20783,11-161,2019-10-29,10,10,8,12,10,50.0,958.0,62.0,19,13,5
20810,11-161,2019-10-29,16,12,6,16,10,60.0,958.0,62.0,19,13,5
20837,11-161,2019-10-29,20,10,10,16,2,58.0,958.0,62.0,19,13,5
20864,11-161,2019-10-29,4,16,10,16,10,56.0,958.0,62.0,19,13,5
20891,11-161,2019-10-29,10,16,10,20,10,66.0,958.0,62.0,19,13,5
20918,11-161,2019-10-29,2,20,10,20,10,62.0,958.0,62.0,19,13,5
20946,11-161,2019-10-29,2,20,10,26,10,68.0,958.0,62.0,19,13,5
20974,11-161,2019-10-29,6,20,10,24,10,70.0,958.0,62.0,19,13,5
21002,11-161,2019-10-29,2,20,20,24,10,76.0,958.0,62.0,19,13,5
21030,11-161,2019-10-29,2,20,20,24,2,68.0,958.0,62.0,19,13,5
21058,11-161,2019-10-29,2,20,20,24,10,76.0,958.0,62.0,19,13,5
21086,11-161,2019-10-29,4,20,20,24,2,70.0,958.0,62.0,19,13,5
21114,11-161,2019-10-29,2,20,0,0,0,22.0,958.0,62.0,19,13,5
21142,11-161,2019-10-29,0,0,0,0,0,0.0,958.0,62.0,19,13,5
25717,11-161,2020-05-13,6,6,2,2,4,20.0,832.0,34.0,18,18,8
25744,11-161,2020-05-13,2,2,2,2,2,10.0,832.0,34.0,18,18,8
25771,11-161,2020-05-13,2,2,2,2,2,10.0,832.0,34.0,18,18,8
25798,11-161,2020-05-13,4,2,2,4,4,16.0,832.0,34.0,18,18,8
25825,11-161,2020-05-13,4,4,2,4,4,18.0,832.0,34.0,18,18,8
25852,11-161,2020-05-13,4,6,2,8,6,26.0,832.0,34.0,18,18,8
25879,11-161,2020-05-13,10,10,4,10,6,40.0,832.0,34.0,18,18,8
25906,11-161,2020-05-13,10,10,8,12,10,50.0,832.0,34.0,18,18,8
25933,11-161,2020-05-13,16,2,6,16,10,50.0,832.0,34.0,18,18,8
25960,11-161,2020-05-13,20,2,10,16,10,58.0,832.0,34.0,18,18,8
25987,11-161,2020-05-13,20,2,10,16,10,58.0,832.0,34.0,18,18,8
26014,11-161,2020-05-13,20,16,10,20,10,76.0,832.0,34.0,18,18,8
26041,11-161,2020-05-13,0,0,0,20,0,20.0,832.0,34.0,18,18,8
26068,11-161,2020-05-13,18,20,10,26,10,84.0,832.0,34.0,18,18,8
26149,11-161,2020-05-13,26,14,18,24,10,92.0,832.0,34.0,18,18,8
26176,11-161,2020-05-13,8,20,20,24,10,82.0,832.0,34.0,18,18,8
26203,11-161,2020-05-13,8,20,20,24,10,82.0,832.0,34.0,18,18,8
26230,11-161,2020-05-13,20,20,0,0,0,40.0,832.0,34.0,18,18,8
26257,11-161,2020-05-13,0,0,0,0,0,0.0,832.0,34.0,18,18,8
30123,11-161,2020-10-28,6,6,6,6,6,30.0,46.0,4.0,16,12,7
30152,11-161,2020-10-28,2,2,2,2,2,10.0,46.0,4.0,16,12,7
30181,11-161,2020-10-28,2,2,2,0,0,6.0,46.0,4.0,16,12,7
30210,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30239,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30268,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30297,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30326,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30355,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30384,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30413,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30442,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30471,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30500,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30529,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30558,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30587,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30616,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30645,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30674,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30703,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
30732,11-161,2020-10-28,0,0,0,0,0,0.0,46.0,4.0,16,12,7
2604,12-72,2017-11-03,6,6,6,2,2,22.0,1366.0,5.0,18,17,10
2634,12-72,2017-11-03,2,2,2,2,2,10.0,1366.0,5.0,18,17,10
2664,12-72,2017-11-03,2,2,2,2,2,10.0,1366.0,5.0,18,17,10
2694,12-72,2017-11-03,4,2,2,4,4,16.0,1366.0,5.0,18,17,10
2724,12-72,2017-11-03,6,4,2,4,4,20.0,1366.0,5.0,18,17,10
2754,12-72,2017-11-03,8,6,2,8,6,30.0,1366.0,5.0,18,17,10
2784,12-72,2017-11-03,10,10,4,10,6,40.0,1366.0,5.0,18,17,10
2814,12-72,2017-11-03,10,10,8,12,10,50.0,1366.0,5.0,18,17,10
2844,12-72,2017-11-03,16,12,6,16,10,60.0,1366.0,5.0,18,17,10
2874,12-72,2017-11-03,20,10,10,16,10,66.0,1366.0,5.0,18,17,10
2904,12-72,2017-11-03,20,16,10,16,10,72.0,1366.0,5.0,18,17,10
2934,12-72,2017-11-03,20,16,10,0,0,46.0,1366.0,5.0,18,17,10
2964,12-72,2017-11-03,0,16,10,20,2,48.0,1366.0,5.0,18,17,10
2994,12-72,2017-11-03,20,16,10,26,10,82.0,1366.0,5.0,18,17,10
3024,12-72,2017-11-03,24,2,10,24,10,70.0,1366.0,5.0,18,17,10
3054,12-72,2017-11-03,26,16,20,24,10,96.0,1366.0,5.0,18,17,10
3084,12-72,2017-11-03,26,8,20,24,10,88.0,1366.0,5.0,18,17,10
3114,12-72,2017-11-03,26,16,20,24,10,96.0,1366.0,5.0,18,17,10
3144,12-72,2017-11-03,26,16,20,24,10,96.0,1366.0,5.0,18,17,10
3174,12-72,2017-11-03,12,16,20,24,10,82.0,1366.0,5.0,18,17,10
3204,12-72,2017-11-03,18,2,20,24,10,74.0,1366.0,5.0,18,17,10
3234,12-72,2017-11-03,26,16,20,24,10,96.0,1366.0,5.0,18,17,10
3264,12-72,2017-11-03,26,16,20,24,10,96.0,1366.0,5.0,18,17,10
22069,12-72,2019-12-24,6,6,6,6,6,30.0,726.0,5.0,17,13,8
22092,12-72,2019-12-24,2,2,2,2,2,10.0,726.0,5.0,17,13,8
22115,12-72,2019-12-24,2,2,2,2,2,10.0,726.0,5.0,17,13,8
22138,12-72,2019-12-24,2,2,2,4,4,14.0,726.0,5.0,17,13,8
22161,12-72,2019-12-24,2,4,2,4,2,14.0,726.0,5.0,17,13,8
22184,12-72,2019-12-24,8,6,2,8,6,30.0,726.0,5.0,17,13,8
22207,12-72,2019-12-24,10,10,4,10,6,40.0,726.0,5.0,17,13,8
22230,12-72,2019-12-24,10,10,8,10,2,40.0,726.0,5.0,17,13,8
22253,12-72,2019-12-24,16,12,6,16,2,52.0,726.0,5.0,17,13,8
22276,12-72,2019-12-24,20,2,10,16,2,50.0,726.0,5.0,17,13,8
22299,12-72,2019-12-24,16,2,10,16,2,46.0,726.0,5.0,17,13,8
22322,12-72,2019-12-24,20,2,10,20,2,54.0,726.0,5.0,17,13,8
22345,12-72,2019-12-24,14,20,2,20,10,66.0,726.0,5.0,17,13,8
22368,12-72,2019-12-24,14,20,10,26,10,80.0,726.0,5.0,17,13,8
22391,12-72,2019-12-24,12,20,10,24,10,76.0,726.0,5.0,17,13,8
22437,12-72,2019-12-24,26,20,20,24,2,92.0,726.0,5.0,17,13,8
22460,12-72,2019-12-24,2,4,2,2,2,12.0,726.0,5.0,17,13,8
22483,12-72,2019-12-24,2,2,2,4,0,10.0,726.0,5.0,17,13,8
22506,12-72,2019-12-24,0,0,0,0,0,0.0,726.0,5.0,17,13,8
32131,12-72,2021-01-14,6,6,6,4,2,24.0,590.0,5.0,9,9,6
32161,12-72,2021-01-14,2,2,2,2,2,10.0,590.0,5.0,9,9,6
32191,12-72,2021-01-14,2,2,2,2,2,10.0,590.0,5.0,9,9,6
32221,12-72,2021-01-14,4,2,2,0,0,8.0,590.0,5.0,9,9,6
32251,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32281,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32311,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32341,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32371,12-72,2021-01-14,0,0,0,4,4,8.0,590.0,5.0,9,9,6
32401,12-72,2021-01-14,20,2,2,16,10,50.0,590.0,5.0,9,9,6
32431,12-72,2021-01-14,16,2,10,16,4,48.0,590.0,5.0,9,9,6
32461,12-72,2021-01-14,20,2,10,0,0,32.0,590.0,5.0,9,9,6
32491,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32521,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32551,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32581,12-72,2021-01-14,0,0,0,20,10,30.0,590.0,5.0,9,9,6
32611,12-72,2021-01-14,26,2,30,0,0,58.0,590.0,5.0,9,9,6
32641,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32671,12-72,2021-01-14,0,0,20,24,10,54.0,590.0,5.0,9,9,6
32701,12-72,2021-01-14,20,20,4,22,6,72.0,590.0,5.0,9,9,6
32731,12-72,2021-01-14,8,20,20,24,10,82.0,590.0,5.0,9,9,6
32761,12-72,2021-01-14,4,2,0,0,0,6.0,590.0,5.0,9,9,6
32791,12-72,2021-01-14,0,0,0,0,0,0.0,590.0,5.0,9,9,6
32821,12-72,2021-01-14,0,0,0,24,10,34.0,590.0,5.0,9,9,6
32851,12-72,2021-01-14,16,2,20,24,2,64.0,590.0,5.0,9,9,6
35985,12-72,2021-06-08,4,2,2,2,2,12.0,576.0,5.0,7,4,8
36011,12-72,2021-06-08,2,2,2,2,2,10.0,576.0,5.0,7,4,8
36037,12-72,2021-06-08,2,2,2,2,2,10.0,576.0,5.0,7,4,8
36063,12-72,2021-06-08,4,2,2,2,4,14.0,576.0,5.0,7,4,8
36089,12-72,2021-06-08,2,4,0,0,0,6.0,576.0,5.0,7,4,8
36115,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36141,12-72,2021-06-08,0,0,0,4,2,6.0,576.0,5.0,7,4,8
36167,12-72,2021-06-08,2,10,8,12,10,42.0,576.0,5.0,7,4,8
36193,12-72,2021-06-08,12,12,6,16,10,56.0,576.0,5.0,7,4,8
36219,12-72,2021-06-08,14,6,10,16,2,48.0,576.0,5.0,7,4,8
36245,12-72,2021-06-08,10,16,10,16,2,54.0,576.0,5.0,7,4,8
36271,12-72,2021-06-08,20,2,10,20,2,54.0,576.0,5.0,7,4,8
36297,12-72,2021-06-08,2,20,10,20,10,62.0,576.0,5.0,7,4,8
36323,12-72,2021-06-08,20,2,10,26,10,68.0,576.0,5.0,7,4,8
36349,12-72,2021-06-08,6,20,0,0,0,26.0,576.0,5.0,7,4,8
36375,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36401,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36427,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36453,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36479,12-72,2021-06-08,0,0,0,0,0,0.0,576.0,5.0,7,4,8
36505,12-72,2021-06-08,0,0,0,12,2,14.0,576.0,5.0,7,4,8
36531,12-72,2021-06-08,2,4,14,8,2,30.0,576.0,5.0,7,4,8
36557,12-72,2021-06-08,16,6,8,10,6,46.0,576.0,5.0,7,4,8
36583,12-72,2021-06-08,2,4,2,8,2,18.0,576.0,5.0,7,4,8
2471,13-13,2017-10-24,2,2,2,2,2,10.0,1578.0,88.0,12,12,11
2501,13-13,2017-10-24,2,2,2,2,2,10.0,1578.0,88.0,12,12,11
2531,13-13,2017-10-24,2,2,2,2,2,10.0,1578.0,88.0,12,12,11
2561,13-13,2017-10-24,4,2,2,4,4,16.0,1578.0,88.0,12,12,11
2591,13-13,2017-10-24,6,4,2,4,4,20.0,1578.0,88.0,12,12,11
2621,13-13,2017-10-24,8,6,2,8,6,30.0,1578.0,88.0,12,12,11
2651,13-13,2017-10-24,10,10,4,10,6,40.0,1578.0,88.0,12,12,11
2681,13-13,2017-10-24,10,10,8,12,10,50.0,1578.0,88.0,12,12,11
2711,13-13,2017-10-24,16,12,6,16,10,60.0,1578.0,88.0,12,12,11
2741,13-13,2017-10-24,20,10,10,16,10,66.0,1578.0,88.0,12,12,11
2771,13-13,2017-10-24,20,16,10,16,10,72.0,1578.0,88.0,12,12,11
2801,13-13,2017-10-24,20,16,10,20,10,76.0,1578.0,88.0,12,12,11
2831,13-13,2017-10-24,14,14,10,20,10,68.0,1578.0,88.0,12,12,11
2861,13-13,2017-10-24,20,20,10,26,10,86.0,1578.0,88.0,12,12,11
2891,13-13,2017-10-24,22,10,10,20,10,72.0,1578.0,88.0,12,12,11
2921,13-13,2017-10-24,26,20,20,2,10,78.0,1578.0,88.0,12,12,11
2951,13-13,2017-10-24,22,20,20,24,2,88.0,1578.0,88.0,12,12,11
2981,13-13,2017-10-24,2,4,20,24,10,60.0,1578.0,88.0,12,12,11
3011,13-13,2017-10-24,24,16,16,24,10,90.0,1578.0,88.0,12,12,11
3041,13-13,2017-10-24,2,20,20,24,2,68.0,1578.0,88.0,12,12,11
3071,13-13,2017-10-24,2,20,20,24,10,76.0,1578.0,88.0,12,12,11
3101,13-13,2017-10-24,22,14,20,24,10,90.0,1578.0,88.0,12,12,11
3131,13-13,2017-10-24,18,12,20,24,8,82.0,1578.0,88.0,12,12,11
3161,13-13,2017-10-24,18,8,12,20,10,68.0,1578.0,88.0,12,12,11
3191,13-13,2017-10-24,18,6,20,18,10,72.0,1578.0,88.0,12,12,11
3221,13-13,2017-10-24,12,18,4,16,10,60.0,1578.0,88.0,12,12,11
3251,13-13,2017-10-24,22,6,16,14,2,60.0,1578.0,88.0,12,12,11
16227,13-13,2019-05-13,0,0,0,2,2,4.0,806.0,33.0,14,11,11
16257,13-13,2019-05-13,2,2,2,2,2,10.0,806.0,33.0,14,11,11
16287,13-13,2019-05-13,2,2,2,2,2,10.0,806.0,33.0,14,11,11
16317,13-13,2019-05-13,4,2,2,4,4,16.0,806.0,33.0,14,11,11
16347,13-13,2019-05-13,6,4,2,4,4,20.0,806.0,33.0,14,11,11
16377,13-13,2019-05-13,8,6,2,8,6,30.0,806.0,33.0,14,11,11
16407,13-13,2019-05-13,10,10,4,10,6,40.0,806.0,33.0,14,11,11
16437,13-13,2019-05-13,10,10,8,12,10,50.0,806.0,33.0,14,11,11
16467,13-13,2019-05-13,16,12,6,16,10,60.0,806.0,33.0,14,11,11
16497,13-13,2019-05-13,2,10,10,16,10,48.0,806.0,33.0,14,11,11
16527,13-13,2019-05-13,20,2,10,16,10,58.0,806.0,33.0,14,11,11
16557,13-13,2019-05-13,20,16,10,2,10,58.0,806.0,33.0,14,11,11
16587,13-13,2019-05-13,20,20,10,20,10,80.0,806.0,33.0,14,11,11
16617,13-13,2019-05-13,14,20,6,8,2,50.0,806.0,33.0,14,11,11
16647,13-13,2019-05-13,2,20,10,10,2,44.0,806.0,33.0,14,11,11
16677,13-13,2019-05-13,2,20,2,24,10,58.0,806.0,33.0,14,11,11
16707,13-13,2019-05-13,2,20,16,12,10,60.0,806.0,33.0,14,11,11
16737,13-13,2019-05-13,2,4,16,4,10,36.0,806.0,33.0,14,11,11
16767,13-13,2019-05-13,2,18,10,4,2,36.0,806.0,33.0,14,11,11
16797,13-13,2019-05-13,16,6,16,0,0,38.0,806.0,33.0,14,11,11
20580,13-13,2019-10-29,6,6,2,6,6,26.0,986.0,5.0,17,11,10
20608,13-13,2019-10-29,2,2,2,2,2,10.0,986.0,5.0,17,11,10
20636,13-13,2019-10-29,2,2,2,2,2,10.0,986.0,5.0,17,11,10
20664,13-13,2019-10-29,4,2,2,4,4,16.0,986.0,5.0,17,11,10
20692,13-13,2019-10-29,6,4,2,4,4,20.0,986.0,5.0,17,11,10
20720,13-13,2019-10-29,8,6,2,8,6,30.0,986.0,5.0,17,11,10
20748,13-13,2019-10-29,10,10,4,10,6,40.0,986.0,5.0,17,11,10
20776,13-13,2019-10-29,10,10,8,12,10,50.0,986.0,5.0,17,11,10
20803,13-13,2019-10-29,16,8,6,16,10,56.0,986.0,5.0,17,11,10
20830,13-13,2019-10-29,2,10,10,16,10,48.0,986.0,5.0,17,11,10
20857,13-13,2019-10-29,14,16,8,16,8,62.0,986.0,5.0,17,11,10
20884,13-13,2019-10-29,16,16,6,20,10,68.0,986.0,5.0,17,11,10
20911,13-13,2019-10-29,12,20,10,10,10,62.0,986.0,5.0,17,11,10
20938,13-13,2019-10-29,2,20,10,2,10,44.0,986.0,5.0,17,11,10
20966,13-13,2019-10-29,20,20,10,6,10,66.0,986.0,5.0,17,11,10
20994,13-13,2019-10-29,24,6,18,2,2,52.0,986.0,5.0,17,11,10
21022,13-13,2019-10-29,26,4,20,24,2,76.0,986.0,5.0,17,11,10
21050,13-13,2019-10-29,16,2,20,24,10,72.0,986.0,5.0,17,11,10
21078,13-13,2019-10-29,16,18,20,24,10,88.0,986.0,5.0,17,11,10
21106,13-13,2019-10-29,10,12,20,24,10,76.0,986.0,5.0,17,11,10
21134,13-13,2019-10-29,12,2,0,0,0,14.0,986.0,5.0,17,11,10
24330,13-13,2020-03-17,0,0,0,4,4,8.0,826.0,5.0,17,15,10
24356,13-13,2020-03-17,8,6,2,8,6,30.0,826.0,5.0,17,15,10
24382,13-13,2020-03-17,10,10,4,0,0,24.0,826.0,5.0,17,15,10
24408,13-13,2020-03-17,10,10,4,10,6,40.0,826.0,5.0,17,15,10
24434,13-13,2020-03-17,12,12,6,16,10,56.0,826.0,5.0,17,15,10
24460,13-13,2020-03-17,16,2,10,16,10,54.0,826.0,5.0,17,15,10
24486,13-13,2020-03-17,18,2,2,14,10,46.0,826.0,5.0,17,15,10
24512,13-13,2020-03-17,16,16,6,2,10,50.0,826.0,5.0,17,15,10
24538,13-13,2020-03-17,20,4,10,16,2,52.0,826.0,5.0,17,15,10
24564,13-13,2020-03-17,16,16,6,2,10,50.0,826.0,5.0,17,15,10
24590,13-13,2020-03-17,20,20,10,6,10,66.0,826.0,5.0,17,15,10
24616,13-13,2020-03-17,18,12,2,2,10,44.0,826.0,5.0,17,15,10
24642,13-13,2020-03-17,16,18,20,2,2,58.0,826.0,5.0,17,15,10
24669,13-13,2020-03-17,26,18,6,2,10,62.0,826.0,5.0,17,15,10
24696,13-13,2020-03-17,2,16,20,8,10,56.0,826.0,5.0,17,15,10
24723,13-13,2020-03-17,4,20,20,8,2,54.0,826.0,5.0,17,15,10
24750,13-13,2020-03-17,2,20,0,0,0,22.0,826.0,5.0,17,15,10
24777,13-13,2020-03-17,0,0,20,24,10,54.0,826.0,5.0,17,15,10
27947,13-13,2020-08-04,2,2,2,6,6,18.0,904.0,4.0,15,11,9
27970,13-13,2020-08-04,2,2,2,2,2,10.0,904.0,4.0,15,11,9
27993,13-13,2020-08-04,2,2,2,2,2,10.0,904.0,4.0,15,11,9
28016,13-13,2020-08-04,2,2,2,4,4,14.0,904.0,4.0,15,11,9
28039,13-13,2020-08-04,6,4,2,4,4,20.0,904.0,4.0,15,11,9
28062,13-13,2020-08-04,8,6,2,8,6,30.0,904.0,4.0,15,11,9
28085,13-13,2020-08-04,10,10,4,10,6,40.0,904.0,4.0,15,11,9
28108,13-13,2020-08-04,10,10,8,12,10,50.0,904.0,4.0,15,11,9
28131,13-13,2020-08-04,16,2,6,16,10,50.0,904.0,4.0,15,11,9
28154,13-13,2020-08-04,20,2,10,16,10,58.0,904.0,4.0,15,11,9
28177,13-13,2020-08-04,18,4,10,16,10,58.0,904.0,4.0,15,11,9
28200,13-13,2020-08-04,20,2,10,2,10,44.0,904.0,4.0,15,11,9
28223,13-13,2020-08-04,20,20,10,2,6,58.0,904.0,4.0,15,11,9
28246,13-13,2020-08-04,6,2,2,18,2,30.0,904.0,4.0,15,11,9
28269,13-13,2020-08-04,18,2,10,2,2,34.0,904.0,4.0,15,11,9
28292,13-13,2020-08-04,26,12,16,16,10,80.0,904.0,4.0,15,11,9
28315,13-13,2020-08-04,2,20,18,2,2,44.0,904.0,4.0,15,11,9
28338,13-13,2020-08-04,2,2,10,2,10,26.0,904.0,4.0,15,11,9
28361,13-13,2020-08-04,22,4,18,12,2,58.0,904.0,4.0,15,11,9
28384,13-13,2020-08-04,26,20,20,0,0,66.0,904.0,4.0,15,11,9
28407,13-13,2020-08-04,0,0,0,0,0,0.0,904.0,4.0,15,11,9
28430,13-13,2020-08-04,0,0,0,24,10,34.0,904.0,4.0,15,11,9
28453,13-13,2020-08-04,20,8,10,24,10,72.0,904.0,4.0,15,11,9
1861,10-18,2017-10-03,2,2,2,2,0,8.0,1310.0,4.0,16,15,11
1890,10-18,2017-10-03,2,2,2,2,0,8.0,1310.0,4.0,16,15,11
1919,10-18,2017-10-03,2,2,2,2,2,10.0,1310.0,4.0,16,15,11
1948,10-18,2017-10-03,4,2,2,4,4,16.0,1310.0,4.0,16,15,11
1977,10-18,2017-10-03,6,4,2,4,4,20.0,1310.0,4.0,16,15,11
2006,10-18,2017-10-03,8,6,2,8,6,30.0,1310.0,4.0,16,15,11
2035,10-18,2017-10-03,10,10,4,10,6,40.0,1310.0,4.0,16,15,11
2062,10-18,2017-10-03,10,10,8,12,10,50.0,1310.0,4.0,16,15,11
2088,10-18,2017-10-03,16,12,6,16,10,60.0,1310.0,4.0,16,15,11
2114,10-18,2017-10-03,20,10,10,16,10,66.0,1310.0,4.0,16,15,11
2141,10-18,2017-10-03,20,16,10,16,10,72.0,1310.0,4.0,16,15,11
2168,10-18,2017-10-03,20,16,10,20,10,76.0,1310.0,4.0,16,15,11
2195,10-18,2017-10-03,20,20,10,20,10,80.0,1310.0,4.0,16,15,11
2222,10-18,2017-10-03,20,20,10,26,10,86.0,1310.0,4.0,16,15,11
2249,10-18,2017-10-03,24,20,10,24,10,88.0,1310.0,4.0,16,15,11
2274,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
2297,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
2323,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
2353,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
2383,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
2413,10-18,2017-10-03,26,20,20,24,10,100.0,1310.0,4.0,16,15,11
3280,11-162,2017-11-20,2,2,2,2,2,10.0,1168.0,4.0,15,14,9
3303,11-162,2017-11-20,2,2,2,2,2,10.0,1168.0,4.0,15,14,9
3332,11-162,2017-11-20,2,2,2,2,2,10.0,1168.0,4.0,15,14,9
3361,11-162,2017-11-20,4,2,2,4,4,16.0,1168.0,4.0,15,14,9
3390,11-162,2017-11-20,6,4,2,4,4,20.0,1168.0,4.0,15,14,9
3419,11-162,2017-11-20,8,6,2,8,6,30.0,1168.0,4.0,15,14,9
3448,11-162,2017-11-20,10,10,4,10,6,40.0,1168.0,4.0,15,14,9
3477,11-162,2017-11-20,10,10,8,12,10,50.0,1168.0,4.0,15,14,9
3506,11-162,2017-11-20,16,12,6,10,10,54.0,1168.0,4.0,15,14,9
3535,11-162,2017-11-20,8,10,8,16,10,52.0,1168.0,4.0,15,14,9
3564,11-162,2017-11-20,20,10,10,14,10,64.0,1168.0,4.0,15,14,9
3593,11-162,2017-11-20,12,16,8,20,2,58.0,1168.0,4.0,15,14,9
3622,11-162,2017-11-20,20,20,10,12,10,72.0,1168.0,4.0,15,14,9
3651,11-162,2017-11-20,10,20,10,26,2,68.0,1168.0,4.0,15,14,9
3680,11-162,2017-11-20,10,12,8,12,4,46.0,1168.0,4.0,15,14,9
3709,11-162,2017-11-20,10,10,2,14,10,46.0,1168.0,4.0,15,14,9
3738,11-162,2017-11-20,6,18,2,14,10,50.0,1168.0,4.0,15,14,9
3767,11-162,2017-11-20,20,4,16,6,10,56.0,1168.0,4.0,15,14,9
3797,11-162,2017-11-20,8,12,8,24,2,54.0,1168.0,4.0,15,14,9
3827,11-162,2017-11-20,20,20,2,24,2,68.0,1168.0,4.0,15,14,9
3857,11-162,2017-11-20,26,18,2,24,2,72.0,1168.0,4.0,15,14,9
3887,11-162,2017-11-20,10,20,16,24,10,80.0,1168.0,4.0,15,14,9
3917,11-162,2017-11-20,12,16,12,0,0,40.0,1168.0,4.0,15,14,9
3947,11-162,2017-11-20,0,0,0,0,0,0.0,1168.0,4.0,15,14,9
3977,11-162,2017-11-20,0,0,0,0,0,0.0,1168.0,4.0,15,14,9
4007,11-162,2017-11-20,0,0,0,0,0,0.0,1168.0,4.0,15,14,9
4037,11-162,2017-11-20,0,0,0,24,2,26.0,1168.0,4.0,15,14,9
4067,11-162,2017-11-20,2,20,20,24,10,76.0,1168.0,4.0,15,14,9
7341,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7369,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7397,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7425,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7452,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7479,11-162,2018-04-16,0,0,0,0,0,0.0,458.0,4.0,10,10,9
7506,11-162,2018-04-16,6,6,16,0,0,28.0,458.0,4.0,10,10,9
